3,40,10000,60,3
3,36,10000,60,3
3,26,10000,60,3
3,42,10000,60,3
3,38,10000,60,3
4,28,10000,60,3
4,28,10000,60,3
4,34,10000,60,3
4,32,10000,60,3
4,24,10000,60,3
5,16,10000,60,3
5,18,10000,60,3
5,46,10000,60,3
5,24,10000,60,3
5,34,10000,60,3
1,16,10000,50,4
1,4,10000,50,4
1,0,119,50,4
1,4,10000,50,4
1,0,72,50,4
2,0,3990,50,4
2,2,10000,50,4
2,2,10000,50,4
2,2,10000,50,4
2,0,1339,50,4
3,0,171,50,4
3,10,10000,50,4
3,2,10000,50,4
3,10,10000,50,4
3,10,10000,50,4
4,0,2641,50,4
4,0,124,50,4
4,2,10000,50,4
4,0,6381,50,4
4,2,10000,50,4
5,0,595,50,4
5,0,455,50,4
5,0,554,50,4
5,18,10000,50,4
5,0,7258,50,4
1,16,10000,50,3
1,12,10000,50,3
1,8,10000,50,3
1,22,10000,50,3
1,10,10000,50,3
2,22,10000,50,3
2,22,10000,50,3
2,14,10000,50,3
2,38,10000,50,3
2,36,10000,50,3
3,22,10000,50,3
3,14,10000,50,3
3,16,10000,50,3
3,30,10000,50,3
3,20,10000,50,3
4,22,10000,50,3
4,26,10000,50,3
4,24,10000,50,3
4,26,10000,50,3
4,22,10000,50,3
5,20,10000,50,3
5,12,10000,50,3
5,36,10000,50,3
5,42,10000,50,3
5,36,10000,50,3
1,0,360,40,4
1,0,176,40,4
1,0,283,40,4
1,0,222,40,4
1,0,365,40,4
2,0,630,40,4
2,8,10000,40,4
2,0,141,40,4
2,0,1064,40,4
2,0,67,40,4
3,0,4624,40,4
3,0,91,40,4
3,0,9909,40,4
3,0,110,40,4
3,2,10000,40,4
4,4,10000,40,4
4,8,10000,40,4
4,4,10000,40,4
4,8,10000,40,4
4,0,3182,40,4
5,10,10000,40,4
5,0,52,40,4
5,0,380,40,4
5,0,98,40,4
5,0,36,40,4
1,18,10000,40,3
1,26,10000,40,3
1,12,10000,40,3
1,12,10000,40,3
1,24,10000,40,3
2,24,10000,40,3
2,14,10000,40,3
2,26,10000,40,3
2,24,10000,40,3
2,16,10000,40,3
3,34,10000,40,3
3,12,10000,40,3
3,12,10000,40,3
3,6,10000,40,3
3,16,10000,40,3
4,22,10000,40,3
4,20,10000,40,3
4,32,10000,40,3
4,26,10000,40,3
4,20,10000,40,3
5,14,10000,40,3
5,4,10000,40,3
5,4,10000,40,3
5,28,10000,40,3
5,24,10000,40,3
1,0,126,30,4
1,0,102,30,4
1,0,90,30,4
1,0,190,30,4
1,0,2399,30,4
2,0,231,30,4
2,0,1303,30,4
2,0,44,30,4
2,0,151,30,4
2,0,107,30,4
3,0,864,30,4
3,0,110,30,4
3,0,25,30,4
3,0,78,30,4
3,0,51,30,4
4,0,433,30,4
4,0,667,30,4
4,0,171,30,4
4,0,137,30,4
4,0,65,30,4
5,0,4592,30,4
5,0,1667,30,4
5,0,86,30,4
5,0,41,30,4
5,0,562,30,4
1,20,10000,30,3
1,34,10000,30,3
1,16,10000,30,3
1,16,10000,30,3
1,18,10000,30,3
2,16,10000,30,3
2,16,10000,30,3
2,22,10000,30,3
2,26,10000,30,3
2,28,10000,30,3
3,20,10000,30,3
3,12,10000,30,3
3,22,10000,30,3
3,16,10000,30,3
3,12,10000,30,3
4,26,10000,30,3
4,16,10000,30,3
4,16,10000,30,3
4,18,10000,30,3
4,18,10000,30,3
5,8,10000,30,3
5,22,10000,30,3
5,12,10000,30,3
5,12,10000,30,3
5,14,10000,30,3
1,0,26,20,4
1,0,101,20,4
1,0,239,20,4
1,0,13,20,4
1,0,94,20,4
2,0,19,20,4
2,0,61,20,4
2,0,2872,20,4
2,0,12,20,4
2,0,2301,20,4
3,0,47,20,4
3,0,167,20,4
3,0,27,20,4
3,0,536,20,4
3,0,62,20,4
4,0,525,20,4
4,2,10000,20,4
4,0,17,20,4
4,0,535,20,4
4,0,32,20,4
5,0,45,20,4
5,0,8,20,4
5,0,9,20,4
5,0,108,20,4
5,0,538,20,4
1,0,712,20,3
1,0,4187,20,3
1,0,1894,20,3
1,0,335,20,3
1,0,3176,20,3
2,8,10000,20,3
2,8,10000,20,3
2,12,10000,20,3
2,14,10000,20,3
2,8,10000,20,3
3,10,10000,20,3
3,12,10000,20,3
3,10,10000,20,3
3,14,10000,20,3
3,16,10000,20,3
4,10,10000,20,3
4,10,10000,20,3
4,6,10000,20,3
4,6,10000,20,3
4,14,10000,20,3
5,6,10000,20,3
5,10,10000,20,3
5,16,10000,20,3
5,4,10000,20,3
5,4,10000,20,3
1,0,661,10,4
1,0,129,10,4
1,0,401,10,4
1,0,95,10,4
1,0,875,10,4
2,0,9,10,4
2,0,7,10,4
2,0,25,10,4
2,0,1,10,4
2,0,25,10,4
3,0,20,10,4
3,0,38,10,4
3,0,35,10,4
3,0,6,10,4
3,0,1,10,4
4,0,4,10,4
4,0,24,10,4
4,0,4,10,4
4,0,151,10,4
4,0,95,10,4
5,0,16,10,4
5,0,6,10,4
5,0,2,10,4
5,0,18,10,4
5,0,11,10,4
1,10,10000,10,3
1,10,10000,10,3
1,8,10000,10,3
1,10,10000,10,3
1,10,10000,10,3
2,0,180,10,3
2,0,70,10,3
2,0,130,10,3
2,0,40,10,3
2,0,154,10,3
3,6,10000,10,3
3,6,10000,10,3
3,8,10000,10,3
3,6,10000,10,3
3,6,10000,10,3
4,10,10000,10,3
4,8,10000,10,3
4,10,10000,10,3
4,4,10000,10,3
4,4,10000,10,3
5,2,10000,10,3
5,4,10000,10,3
5,4,10000,10,3
5,6,10000,10,3
5,4,10000,10,3
