1,88,26,100,3
2,31,121,100,3
3,21,155,100,3
4,87,106,100,3
5,53,78,100,3
1,29,118,90,3
2,46,77,90,3
3,81,18,90,3
4,14,148,90,3
5,70,38,90,3
1,10,149,80,3
2,28,93,80,3
3,15,133,80,3
4,44,64,80,3
5,6,156,80,3
1,10,125,70,3
2,13,113,70,3
3,25,83,70,3
4,41,57,70,3
5,17,106,70,3
1,17,87,60,3
2,21,83,60,3
3,22,80,60,3
4,12,94,60,3
5,43,32,60,3
1,31,42,50,3
2,31,42,50,3
3,17,67,50,3
4,9,89,50,3
5,38,56,50,3
1,19,43,40,3
2,22,47,40,3
3,31,2400,40,3
4,29,21,40,3
5,7,71,40,3
1,11,65,30,3
2,9,48,30,3
3,14,62,30,3
4,8,49,30,3
5,14,52,30,3
1,6,31,20,3
2,2,42,20,3
3,14,12,20,3
4,9,29,20,3
5,9,27,20,3
1,8,12,10,3
2,0,21,10,3
3,4,14,10,3
4,3,15,10,3
5,4,17,10,3
1,0,207,100,4
2,0,212,100,4
3,0,215,100,4
4,0,219,100,4
5,0,205,100,4
1,0,198,90,4
2,0,191,90,4
3,0,189,90,4
4,0,192,90,4
5,0,200,90,4
1,0,177,80,4
2,0,172,80,4
3,0,176,80,4
4,0,170,80,4
5,0,173,80,4
1,0,159,70,4
2,0,153,70,4
3,0,144,70,4
4,0,158,70,4
5,0,155,70,4
1,0,139,60,4
2,0,137,60,4
3,0,132,60,4
4,0,126,60,4
5,0,128,60,4
1,0,112,50,4
2,0,114,50,4
3,0,115,50,4
4,0,113,50,4
5,0,115,50,4
1,0,85,40,4
2,0,95,40,4
3,0,84,40,4
4,0,93,40,4
5,0,90,40,4
1,0,68,30,4
2,0,70,30,4
3,0,72,30,4
4,0,71,30,4
5,0,68,30,4
1,0,44,20,4
2,0,50,20,4
3,0,49,20,4
4,0,45,20,4
5,0,45,20,4
1,0,27,10,4
2,0,21,10,4
3,0,25,10,4
4,0,27,10,4
5,0,23,10,4
