1,1,10000,10,3
1,1,10000,10,3
1,1,10000,10,3
1,1,10000,10,3
1,1,10000,10,3
2,0,51,10,3
2,0,38,10,3
2,0,25,10,3
2,0,38,10,3
2,0,45,10,3
3,2,10000,10,3
3,2,10000,10,3
3,2,10000,10,3
3,2,10000,10,3
3,2,10000,10,3
4,2,10000,10,3
4,2,10000,10,3
4,2,10000,10,3
4,2,10000,10,3
4,2,10000,10,3
5,1,10000,10,3
5,1,10000,10,3
5,1,10000,10,3
5,1,10000,10,3
5,1,10000,10,3
1,0,1,10,4
1,0,50,10,4
1,0,26,10,4
1,0,45,10,4
1,0,26,10,4
2,0,1,10,4
2,0,1,10,4
2,0,10,10,4
2,0,9,10,4
2,0,8,10,4
3,0,23,10,4
3,0,18,10,4
3,0,4,10,4
3,0,18,10,4
3,0,15,10,4
4,0,25,10,4
4,0,22,10,4
4,0,28,10,4
4,0,19,10,4
4,0,12,10,4
5,0,10,10,4
5,0,16,10,4
5,0,14,10,4
5,0,17,10,4
5,0,18,10,4
2,0,114,20,3
2,0,313,20,3
2,0,171,20,3
2,0,144,20,3
2,0,239,20,3
2,2,10000,20,3
2,2,10000,20,3
2,2,10000,20,3
2,2,10000,20,3
2,2,10000,20,3
3,3,10000,20,3
3,3,10000,20,3
3,3,10000,20,3
3,3,10000,20,3
3,3,10000,20,3
5,1,10000,20,3
5,2,10000,20,3
5,1,10000,20,3
5,2,10000,20,3
5,1,10000,20,3
5,2,10000,20,3
5,1,10000,20,3
5,2,10000,20,3
5,1,10000,20,3
5,2,10000,20,3
2,0,59,20,4
2,0,71,20,4
2,0,73,20,4
2,0,43,20,4
2,0,67,20,4
2,0,97,20,4
2,0,84,20,4
2,0,72,20,4
2,0,83,20,4
2,0,59,20,4
3,0,133,20,4
3,0,106,20,4
3,0,99,20,4
3,0,89,20,4
3,0,124,20,4
5,0,77,20,4
5,0,100,20,4
5,0,67,20,4
5,0,89,20,4
5,0,75,20,4
5,0,49,20,4
5,0,54,20,4
5,0,64,20,4
5,0,59,20,4
5,0,78,20,4
1,3,10000,30,3
1,3,10000,30,3
1,3,10000,30,3
1,3,10000,30,3
1,3,10000,30,3
2,3,10000,30,3
2,3,10000,30,3
2,3,10000,30,3
2,3,10000,30,3
2,3,10000,30,3
3,3,10000,30,3
3,3,10000,30,3
3,3,10000,30,3
3,3,10000,30,3
3,3,10000,30,3
4,2,10000,30,3
4,2,10000,30,3
4,2,10000,30,3
4,2,10000,30,3
4,2,10000,30,3
5,2,10000,30,3
5,2,10000,30,3
5,2,10000,30,3
5,2,10000,30,3
5,2,10000,30,3
1,0,169,30,4
1,0,166,30,4
1,0,234,30,4
1,0,191,30,4
1,0,181,30,4
2,0,243,30,4
2,0,235,30,4
2,0,285,30,4
2,0,216,30,4
2,0,247,30,4
3,0,194,30,4
3,0,119,30,4
3,0,174,30,4
3,0,146,30,4
3,0,208,30,4
4,0,228,30,4
4,0,167,30,4
4,0,210,30,4
4,0,279,30,4
4,0,172,30,4
5,0,103,30,4
5,0,122,30,4
5,0,169,30,4
5,0,201,30,4
5,0,144,30,4
1,1,10000,40,3
1,1,10000,40,3
1,1,10000,40,3
1,1,10000,40,3
1,1,10000,40,3
2,3,10000,40,3
2,3,10000,40,3
2,3,10000,40,3
2,3,10000,40,3
2,3,10000,40,3
3,1,10000,40,3
3,1,10000,40,3
3,1,10000,40,3
3,1,10000,40,3
3,1,10000,40,3
4,3,10000,40,3
4,3,10000,40,3
4,3,10000,40,3
4,3,10000,40,3
4,3,10000,40,3
5,1,10000,40,3
5,1,10000,40,3
5,1,10000,40,3
5,1,10000,40,3
5,1,10000,40,3
1,0,304,40,4
1,0,255,40,4
1,0,249,40,4
1,0,299,40,4
1,0,323,40,4
2,0,363,40,4
2,0,282,40,4
2,0,402,40,4
2,0,405,40,4
2,0,394,40,4
3,0,257,40,4
3,0,253,40,4
3,0,226,40,4
3,0,273,40,4
3,0,231,40,4
4,0,362,40,4
4,0,268,40,4
4,0,276,40,4
4,0,331,40,4
4,0,353,40,4
5,0,294,40,4
5,0,252,40,4
5,0,209,40,4
5,0,323,40,4
5,0,219,40,4
1,2,10000,50,3
1,2,10000,50,3
1,2,10000,50,3
1,2,10000,50,3
1,2,10000,50,3
2,4,10000,50,3
2,4,10000,50,3
2,4,10000,50,3
2,4,10000,50,3
2,4,10000,50,3
3,3,10000,50,3
3,3,10000,50,3
3,3,10000,50,3
3,3,10000,50,3
3,3,10000,50,3
4,3,10000,50,3
4,3,10000,50,3
4,3,10000,50,3
4,3,10000,50,3
4,3,10000,50,3
5,4,10000,50,3
5,4,10000,50,3
5,4,10000,50,3
5,4,10000,50,3
5,4,10000,50,3
1,0,477,50,4
1,0,481,50,4
1,0,686,50,4
1,0,616,50,4
1,0,560,50,4
2,0,558,50,4
2,0,704,50,4
2,0,406,50,4
2,0,567,50,4
2,0,601,50,4
3,0,690,50,4
3,0,846,50,4
3,0,731,50,4
3,0,584,50,4
3,0,753,50,4
4,0,454,50,4
4,0,461,50,4
4,0,539,50,4
4,0,565,50,4
4,0,518,50,4
5,0,600,50,4
5,0,502,50,4
5,0,550,50,4
5,0,615,50,4
5,0,763,50,4
1,2,10000,60,3
1,2,10000,60,3
1,2,10000,60,3
1,2,10000,60,3
1,2,10000,60,3
2,4,10000,60,3
2,3,10000,60,3
2,3,10000,60,3
2,3,10000,60,3
2,3,10000,60,3
3,4,10000,60,3
3,4,10000,60,3
3,4,10000,60,3
3,4,10000,60,3
3,4,10000,60,3
4,3,10000,60,3
4,3,10000,60,3
4,2,10000,60,3
4,2,10000,60,3
4,2,10000,60,3
5,2,10000,60,3
5,2,10000,60,3
5,3,10000,60,3
5,2,10000,60,3
5,2,10000,60,3
1,0,557,60,4
1,0,725,60,4
1,0,705,60,4
1,0,768,60,4
1,0,706,60,4
2,0,711,60,4
2,0,1076,60,4
2,0,988,60,4
2,0,1058,60,4
2,0,868,60,4
3,0,720,60,4
3,0,769,60,4
3,0,920,60,4
3,0,563,60,4
3,0,972,60,4
4,0,538,60,4
4,0,765,60,4
4,0,795,60,4
4,0,550,60,4
4,0,768,60,4
5,0,819,60,4
5,0,681,60,4
5,0,697,60,4
5,0,721,60,4
5,0,1010,60,4
1,4,10000,70,3
1,4,10000,70,3
1,4,10000,70,3
1,4,10000,70,3
1,4,10000,70,3
2,3,10000,70,3
2,3,10000,70,3
2,3,10000,70,3
2,3,10000,70,3
2,3,10000,70,3
3,2,10000,70,3
3,2,10000,70,3
3,3,10000,70,3
3,2,10000,70,3
3,2,10000,70,3
4,5,10000,70,3
4,5,10000,70,3
4,5,10000,70,3
4,5,10000,70,3
4,5,10000,70,3
5,2,10000,70,3
5,3,10000,70,3
5,2,10000,70,3
5,2,10000,70,3
5,2,10000,70,3
1,0,1078,70,4
1,0,1025,70,4
1,0,1065,70,4
1,0,904,70,4
1,0,1229,70,4
2,0,1172,70,4
2,0,1242,70,4
2,0,1430,70,4
2,0,1224,70,4
2,0,982,70,4
3,0,795,70,4
3,0,757,70,4
3,0,960,70,4
3,0,790,70,4
3,0,717,70,4
4,0,1565,70,4
4,0,1637,70,4
4,0,2000,70,4
4,0,1665,70,4
4,0,1567,70,4
5,0,1378,70,4
5,0,1878,70,4
5,0,1026,70,4
5,0,1077,70,4
5,0,1360,70,4
1,4,10000,80,3
1,4,10000,80,3
1,4,10000,80,3
1,4,10000,80,3
1,4,10000,80,3
2,4,10000,80,3
2,4,10000,80,3
2,4,10000,80,3
2,4,10000,80,3
2,4,10000,80,3
3,3,10000,80,3
3,3,10000,80,3
3,3,10000,80,3
3,3,10000,80,3
3,3,10000,80,3
4,4,10000,80,3
4,3,10000,80,3
4,3,10000,80,3
4,3,10000,80,3
4,3,10000,80,3
5,3,10000,80,3
5,3,10000,80,3
5,2,10000,80,3
5,3,10000,80,3
5,3,10000,80,3
1,0,2165,80,4
1,0,2093,80,4
1,0,2355,80,4
1,0,2527,80,4
1,0,2743,80,4
2,0,2026,80,4
2,0,2113,80,4
2,0,1731,80,4
2,0,5237,80,4
2,0,1264,80,4
3,0,1601,80,4
3,0,1899,80,4
3,0,1963,80,4
3,0,1949,80,4
3,0,1438,80,4
4,0,2220,80,4
4,0,2477,80,4
4,0,1678,80,4
4,0,1633,80,4
4,0,2251,80,4
5,0,1735,80,4
5,0,1717,80,4
5,0,2383,80,4
5,0,2591,80,4
5,0,2029,80,4
1,4,10000,90,3
1,4,10000,90,3
1,4,10000,90,3
1,4,10000,90,3
1,4,10000,90,3
2,3,10000,90,3
2,3,10000,90,3
2,3,10000,90,3
2,3,10000,90,3
2,3,10000,90,3
3,4,10000,90,3
3,4,10000,90,3
3,4,10000,90,3
3,4,10000,90,3
3,4,10000,90,3
4,4,10000,90,3
4,4,10000,90,3
4,4,10000,90,3
4,4,10000,90,3
4,4,10000,90,3
5,6,10000,90,3
5,5,10000,90,3
5,5,10000,90,3
5,5,10000,90,3
5,5,10000,90,3
1,0,2810,90,4
1,0,3151,90,4
1,0,2834,90,4
1,0,3141,90,4
1,0,3295,90,4
2,0,1932,90,4
2,0,2138,90,4
2,0,2563,90,4
2,0,1154,90,4
2,0,1885,90,4
3,0,2763,90,4
3,0,2192,90,4
3,0,2666,90,4
3,0,1682,90,4
3,0,2519,90,4
4,0,2923,90,4
4,0,2621,90,4
4,0,3825,90,4
4,0,3058,90,4
4,0,3455,90,4
5,0,5167,90,4
5,0,3506,90,4
5,0,3242,90,4
5,0,3926,90,4
5,0,4250,90,4
1,3,10000,100,3
1,4,10000,100,3
1,4,10000,100,3
1,3,10000,100,3
1,5,10000,100,3
2,5,10000,100,3
2,5,10000,100,3
2,5,10000,100,3
2,6,10000,100,3
2,5,10000,100,3
3,3,10000,100,3
3,2,10000,100,3
3,3,10000,100,3
3,3,10000,100,3
3,2,10000,100,3
4,7,10000,100,3
4,7,10000,100,3
4,7,10000,100,3
4,7,10000,100,3
4,7,10000,100,3
5,3,10000,100,3
5,3,10000,100,3
5,3,10000,100,3
5,4,10000,100,3
5,3,10000,100,3
1,0,3661,100,4
1,0,2988,100,4
1,0,3021,100,4
1,0,4300,100,4
1,0,3437,100,4
2,0,2764,100,4
2,0,2852,100,4
2,0,3953,100,4
2,0,3841,100,4
2,0,4134,100,4
3,0,2801,100,4
3,0,2923,100,4
3,0,3129,100,4
3,0,3475,100,4
3,0,3222,100,4
4,0,2770,100,4
4,0,5915,100,4
4,0,3577,100,4
4,0,5227,100,4
4,0,3855,100,4
5,0,2715,100,4
5,0,2273,100,4
5,0,3070,100,4
5,0,4337,100,4
5,0,1842,100,4
